역코드(내부),역코드(외부),출구번호,건물명
2563,555,6,하남시디지털도서관
2563,555,7,미사중학교
2563,555,7,미사중앙초등학교
2563,555,8,미사중앙초등학교
2563,555,8,미사중학교
2563,555,8,미사경정공원
2563,555,9,미사1동행정복지센터
2563,555,9,청아초등학교
2564,556,1,현대지식산업센터 한강미사1차
2564,556,1,이마트 하남점
2564,556,1,신세계빌리브하남오피스텔
2564,556,1,덕풍3동 행정복지센터
2564,556,1,덕풍119안전센터
2564,556,2,동원베네스트아파트
2564,556,2,하남시나룰도서관
2564,556,2,하남풍산센트레빌아파트
2564,556,2,풍산지구3호근린공원
2564,556,3,덕풍지구대
2564,556,3,휴먼시아새뜰마을3단지아파트
2564,556,3,나룰초등학교
2564,556,3,참아름아파트
2564,556,3,휴먼시아새뜰마을4단지아파트
2564,556,4,하남선거관리위원회
2564,556,5,꽃뫼마을휴먼시아2단지아파트
2564,556,5,풍산지구2호근린공원
2564,556,5,풍산고등학교
2564,556,6,덕풍중학교
2564,556,6,꽃뫼마을휴먼시아1단지아파트
2564,556,7,하남풍산초등학교
2564,556,7,하남풍산아이파크5단지아파트
2564,556,8,하남풍산아이파크5단지아파트
2564,556,8,미사경정공원
2564,556,8,삼부르네상스아파트
2565,557,1,하남더샵센트럴뷰아파트
2565,557,1,더샵하남에디피스아파트
2565,557,1,덕풍3동
2565,557,2,참아름아파트
2565,557,2,휴먼시아새뜰마을4단지아파트
2565,557,2,하남문화예술회관
2565,557,2,하남풍산아이파크1단지아파트
2565,557,2,하남역사박물관
2565,557,3,블루밍더클래식아파트
2565,557,3,하남시청
2565,557,3,에코타운1단지아파트
2565,557,3,신장초등학교
2565,557,3,하남호반써밋에듀파크아파트
2565,557,3,에코타운3단지아파트
2565,557,3,신장고등학교
2565,557,3,남한중학교
2565,557,3,에코타운2단지아파트
2565,557,4,석바대상점가
2565,557,4,성원상떼빌아파트
2565,557,4,신장1동행정복지센터
2565,557,4,벽산블루밍아파트
2565,557,4,하남시청
2565,557,5,동부초등학교
2565,557,5,남한고등학교
2565,557,5,대동피렌체아파트
2565,557,5,진모루마을현대아파트
2565,557,5,신장시장
2565,557,5,하남우체국
2565,557,6,덕풍시장
2565,557,6,하남한솔솔파크아파트
2566,558,1,스타필드하남
2566,558,1,유니온파크
2566,558,1,하남시종합사회복지관
2566,558,1,창우초등학교
2566,558,1,신장중학교
2566,558,2,하남시버스환승공영차고지
2566,558,2,은방울공원
2566,558,3,하남중학교
2566,558,3,하남시중소기업홍보관
2566,558,3,창우파출소
2566,558,3,한국애니메이션고등학교
2566,558,3,검단산
2566,558,3,하남초등학교
2566,558,3,하남경영고등학교
2566,558,4,천현초등학교
2566,558,4,하남시청
2566,558,4,하남소방서
2566,558,4,창우동우체국
2566,558,4,꿈동산공원
2611,610,1,신사종합사회복지관
2611,610,1,신사1동주민센터
2611,610,2,은평지역자활센타
2611,610,2,역촌제2동
2611,610,2,역촌노인복지관
2611,610,2,서울기독대학교
2611,610,2,시립서북병원
2611,610,2,역촌초등학교
2611,610,2,역촌동주민센터
2611,610,3,E마트 은평점
2611,610,3,은평보건소
2611,610,3,서부종합시장
2611,610,3,역촌제1동
2611,610,3,서부경찰서
2611,610,4,신진과학기술고등학교
2611,610,4,응암제1동
2611,610,4,불광천
2611,610,4,서부병원
2611,610,4,응암시장
2611,610,4,은명초등학교
2612,611,1,서부종합시장
2612,611,1,역촌동행정주민센터
2612,611,2,삼성타운아파트
2612,611,2,은평구 평생학습관
2612,611,2,서울특별시서부노인보호전문기관
2612,611,2,역촌사거리
2612,611,3,은평문화예술회관
2612,611,3,은혜산부인과
2612,611,3,은평구보건소
2612,611,3,녹번초등학교
2612,611,3,은평구청
2612,611,4,최원호병원
2612,611,4,은평우체국
2612,611,4,"은평평화공원 지하공영주차장, 견인보관소"
2612,611,4,은평평화공원
2612,611,4,KT&G 서부지점
2612,611,4,서대문세무서별관
2613,612,1,불광제1동
2613,612,2,녹번파출소
2613,612,2,한국여성정책연구원
2613,612,3,은평문화예술회관
2613,612,3,③은평구청
2613,612,3,은평여성인력개발센터
2613,612,3,녹번초등학교
2613,612,4,녹번동 방면
2613,612,5,녹번동 방면
2613,612,6,NC백화점 불광점(Kimsclub)
2613,612,6,⑥불광시장
2613,612,7,⑦대조동
2613,612,7,대조동우체국
2613,612,7,국민건강보험공단 은평지사
2613,612,7,동명생활경영고등학교
2613,612,7,대조파출소
2613,612,7,대조시장
2613,612,7,대은초등학교
2613,612,7,동명여자고등학교
2613,612,8,서울불광초등학교
2613,612,8,국민연금공단 은평지사
2613,612,8,미성아파트
2613,612,9,현대홈타운
2613,612,9,불광1동주민센터
2614,613,1,연신초등학교
2614,613,1,불광1치안센터
2614,613,1,연천초등학교
2614,613,1,북한산 불광사
2614,613,1,불광중학교
2614,613,1,은평구립도서관
2614,613,1,수리초등학교
2614,613,1,다문화박물관
2614,613,1,팀수양관
2615,614,1,불광3파출소
2615,614,1,세명컴퓨터고교
2615,614,1,불광제3동
2615,614,2,연서시장
2615,614,2,불광제3동
2615,614,2,연신중교
2615,614,3,불광2파출소
2615,614,3,불광2동사무소
2615,614,3,불광제2동
2615,614,3,은혜초등학교
2615,614,3,연신내우체국
2615,614,3,연천초등학교
2615,614,4,동명여자정보산업고교
2615,614,4,대조동
2615,614,5,대조초등학교
2615,614,5,대조동
2615,614,5,대조동사무소
2615,614,5,연지시장
2615,614,6,갈현2동사무소
2615,614,6,갈현제2동
2615,614,6,선일초등학교
2615,614,6,선일여고교
2615,614,6,갈현초등학교
2615,614,6,선일여중교
2615,614,6,선일여상고교
2615,614,7,갈현중앙시장
2615,614,7,갈현제1동
2615,614,7,갈현1파출소
2615,614,7,갈현1동사무소
2615,614,7,은평고용안정센터
2616,615,1,대조초등학교
2616,615,1,백석교회
2616,615,1,신승준산부인과
2616,615,1,대조동
2616,615,1,동명여자정보산업고교
2616,615,1,은평구건강가정지원센터
2616,615,1,동명여고
2616,615,1,대조동주민센터
2616,615,2,삼성타운아파트
2616,615,2,역촌제1동
2616,615,2,역촌교회
2616,615,2,역말사거리
2616,615,2,역촌사거리
2616,615,3,예일디자인고등학교
2616,615,3,은평구시설관리공단
2616,615,3,예일여고
2616,615,3,하나효병원
2616,615,3,구산시장
2616,615,3,구산동주민센터
2616,615,3,역촌동주민센터
2616,615,3,구산중학교
2616,615,3,구산사거리
2616,615,3,시립은평마을
2616,615,3,은평중학교
2616,615,3,구산동
2616,615,4,역촌중앙시장
2616,615,4,갈현제2동
2616,615,4,갈현동우체국
2616,615,4,은평장애인자립생활센터
2617,616,1,명지전문대.명지대
2617,616,1,구립응암정보도서관
2617,616,1,은평문화예술정보학교
2617,616,1,충암초등학교
2617,616,1,응암우체국
2617,616,1,[우수경관조망명소]불광천
2617,616,1,응암4동주민센터
2617,616,1,응암초등학교
2617,616,1,응암시장
2617,616,1,응암3동주민센터
2617,616,2,양지시장
2617,616,2,인정병원
2617,616,2,불광천작은도서관
2617,616,2,"응암지구대(2동,3동,4동)"
2617,616,2,대림시장
2617,616,2,[우수경관조망명소]불광천
2617,616,3,신사2동주민센터
2617,616,3,신사지구대
2617,616,3,연서중학교
2617,616,3,숭실고등학교
2617,616,3,상신중학교
2617,616,4,신사초등학교
2618,617,1,북가좌제2동
2618,617,1,삼성래미안아파트
2618,617,1,북가좌119안전센터
2618,617,1,우성아파트
2618,617,1,대림시장
2618,617,1,연희중학교
2618,617,1,인정병원
2618,617,1,kt가좌전화국
2618,617,1,연가초등학교
2618,617,1,경남아파트
2618,617,1,서대문구선거관리위원회
2618,617,1,북가좌지구대
2618,617,2,북가좌2동주민센터
2618,617,2,북가좌초등학교
2618,617,2,증산시장
2618,617,2,[우수경관조망명소]해담는 다리
2618,617,2,명지전문대학 (버스)
2618,617,2,북가좌1동주민센터
2618,617,3,증산중학교
2618,617,3,증산동주민센터
2618,617,3,증산체육공원
2618,617,3,증산구립정보도서관
2618,617,3,증산동치안센터
2618,617,3,증산종합시장
2618,617,3,증산초등학교
2618,617,4,신사지구대
2618,617,4,연서중학교
2619,618,1,가재울뉴타운 방면
2619,618,1,증산동주민센터
2619,618,1,증산동
2619,618,1,증산빗물펌프장
2619,618,2,상암동주민센터
2619,618,2,상암고등학교
2619,618,2,성산제2동방면
2619,618,2,성산빗물펌프장
2619,618,2,DMC타워웨딩
2619,618,2,한국영상자료원
2619,618,2,누리꿈스퀘어빌딩
2619,618,2,한샘상암사옥
2619,618,2,상암동
2619,618,2,성산2동우체국
2619,618,2,디지털미디어시티(DMC)
2619,618,2,상암초등학교
2619,618,2,성산119안전센터
2619,618,3,신북초등학교
2619,618,3,중동
2619,618,3,DMC마포청구아파트
2619,618,3,월드컵참누리아파트
2619,618,3,한국우진학교
2619,618,3,중암중학교
2619,618,4,북가좌제1동
2619,618,4,북가좌초등학교
2619,618,4,북가좌1치안센타
2619,618,4,증산교
2619,618,4,이마트(이마트 수색점)
2619,618,5,서부동산교회
2619,618,5,한전수색변전소
2619,618,5,증산동
2619,618,5,증산시장
2619,618,5,DMC청구아파트
2619,618,5,증산제일교회
2619,618,5,천주교수색성당
2620,619,1,서울특별시생활체육회
2620,619,1,마포구청
2620,619,1,서울에너지드림센터
2620,619,1,마포농수산물시장
2620,619,1,이대성산종합사회복지관
2620,619,1,"월드컵공원(평화의 공원,하늘공원,노을공원,난지천공원)"
2620,619,1,교통안전공단서울지사
2620,619,1,"서울월드컵경기장(동,남문)"
2620,619,2,성산 제 2동
2620,619,2,성원초등학교
2620,619,2,"성산시영아파트(대우,선경,유원)"
2620,619,2,문화비축기지
2620,619,2,매봉산
2620,619,2,서울월드컵경기장(서문.북문)
2620,619,3,풋볼경기장
2620,619,3,중암중학교
2620,619,3,한국우진학교
2620,619,3,"서울월드컵경기장(북문,서문)"
2620,619,3,월드컵아파트 1.2단지
2620,619,3,성산119안전센터
2620,619,3,디지털미디어시티 방면
2620,619,3,성산2동우체국
2620,619,3,신북초등학교
2620,619,3,서울월드컵풋살경기장
2621,620,1,성산2동주민센터
2621,620,1,대림아파트
2621,620,1,월드컵경기장(공원)
2621,620,1,상암대우이안아파트
2621,620,1,서부면허시험장
2621,620,1,성산자동차검사소
2621,620,1,"마포구청, 보건소, 의회"
2621,620,1,신북초등학교
2621,620,1,성산2동우체국
2621,620,1,성원초등학교
2621,620,1,세원아파트
2621,620,1,교통안전공단 서울지사
2621,620,1,서울시립마포청소년수련관
2621,620,1,서부노인전문요양센터
2621,620,1,중동계룡아파트
2621,620,1,도시철도공사 성산별관(오성빌딩)
2621,620,1,성산유원시영아파트
2621,620,2,성사중학교
2621,620,2,성산제2동
2621,620,2,동성아파트
2621,620,2,중동초등학교
2621,620,3,마포구정신건강증진센터
2621,620,3,제일성모병원
2621,620,3,성산회관
2621,620,3,성산1동주민센터
2621,620,3,마포장애인종합복지관
2621,620,3,강북청년창업센터
2621,620,3,성서중학교
2621,620,4,성산교회
2621,620,4,성산제1동
2621,620,4,성서초등학교
2621,620,4,가나안아파트
2621,620,5,망원동월드컵시장
2621,620,5,망원2치안센터
2621,620,6,미원2차아파트
2621,620,6,동교초등학교
2621,620,6,미원1차아파트
2621,620,6,성원2차아파트
2621,620,6,성원1차아파트
2621,620,6,망원2동주민센터
2621,620,6,망원상암마젤란아파트
2621,620,6,망원초등학교
2621,620,7,성산로(성산대교)
2621,620,7,"한강시민공원(망원지구,난지캠핑장)"
2621,620,8,평강교회
2621,620,8,성산임대아파트
2621,620,8,마포농수산물시장
2621,620,8,이대성산사회복지관
2622,621,1,영진아파트
2622,621,1,전쟁과 여성인권 박물관
2622,621,1,최규하대통령 가옥
2622,621,1,홍익대학교 사범대학 부속초등학교
2622,621,1,영진시장
2622,621,1,성서초등학교
2622,621,1,성산제1동
2622,621,1,서교동
2622,621,1,성미산학교
2622,621,1,천주교 성산동성당
2622,621,1,꿈틀학교
2622,621,1,홍익대학교 사범대학 부속여자중학교
2622,621,1,홍익대학교 사범대학 부속여자고등학교
2622,621,2,합정동
2622,621,2,꿈나래영어도서관
2622,621,2,대성아파트
2622,621,2,망원1동 주민센터
2622,621,2,월드컵시장
2622,621,2,성산초등학교
2622,621,2,망원지구대
2622,621,2,망원한강공원
2622,621,2,동교초등학교
2622,621,2,망원시장
2623,622,1,영진시장
2623,622,1,망원동
2623,622,10,서교동
2623,622,2,서교동
2623,622,3,서교동주민센터
2623,622,3,서교동
2623,622,4,서교119안전센터
2623,622,4,서교우체국
2623,622,5,서교동
2623,622,5,서교우체국
2623,622,5,서교119안전센터
2623,622,6,대흥로
2623,622,6,상수동방면
2623,622,7,절두산순교박물관
2623,622,7,합정치안센터
2623,622,7,100주년기념교회
2623,622,7,연세직업전문학교
2623,622,7,합정동
2623,622,7,성산중학교
2623,622,8,성산초등학교
2623,622,8,선유도공원방면
2623,622,8,합정동
2623,622,8,합정동주민센터
2623,622,8,홀트아동복지회
2623,622,9,망원동
2623,622,9,영진시장
2624,623,1,서교동우체국
2624,623,1,홍익어린이공원
2624,623,1,서교119안전센터
2624,623,1,서울시늘푸른여성지원센터
2624,623,1,홍익지구대
2624,623,2,국민건강보험공단 마포지사
2624,623,2,서강초등학교
2624,623,2,극동방송
2624,623,2,서강교회(기독교대한감리회)
2624,623,2,창전동우체국
2624,623,2,홍익대학교
2624,623,3,서울신용평가정보
2624,623,3,상수빗물펌프장
2624,623,3,서울패션직업전문학교
2624,623,3,서강교회(기독교장로교회)
2624,623,3,서강지구대
2624,623,4,한국중부발전 서울발전본부
2624,623,4,성산중학교
2624,623,4,시사포커스/시사신문
2625,624,1,창전동 현대 홈타운아파트
2625,624,1,마포웨스트리버태영데시앙아파트
2625,624,1,서강초등학교
2625,624,1,신촌방면
2625,624,1,창전삼성래미안아파트
2625,624,1,서강쌍용예가아파트
2625,624,1,창전중앙하이츠아파트
2625,624,2,신촌숲 아이파크 아파트
2625,624,2,마포노인종합복지회관
2625,624,2,신촌연세병원
2625,624,2,서강동주민센터
2625,624,2,마포구립서강도서관
2625,624,2,신촌방면
2625,624,3,신촌방면
2625,624,3,대원칸타빌아파트
2625,624,3,신촌삼익아파트
2625,624,3,경남아너스빌아파트
2625,624,3,광성중학교
2625,624,3,마포소방서
2625,624,3,광성고등학교
2625,624,4,전국재해구호협회
2625,624,4,밤섬경남아너스빌아파트
2625,624,4,신수치안센터
2625,624,4,신수성원아파트
2625,624,4,신석초등학교
2625,624,4,신수동주민센터
2625,624,4,신수시장
2625,624,4,동아평생교육센터
2625,624,4,신수중학교
2625,624,5,서강대교
2625,624,5,GS아파트
2625,624,5,농협
2625,624,5,CJ 아지트 광흥창
2625,624,6,서강대교
2625,624,6,세이브더칠드런
2625,624,6,서강해모로아파트
2625,624,6,하나은행
2625,624,6,서강지구대
2626,625,1,서강대학교
2626,625,1,한국전기안전공사 서울지역본부
2626,625,1,근로복지공단
2626,625,1,서강대동문회관
2626,625,1,서강대기숙사
2626,625,2,마포구치매지원센터
2626,625,2,"숭문 중, 고등학교"
2626,625,2,서울동도중학교
2626,625,2,마포아트센터
2626,625,2,한국통신(중앙데이터통신국)
2626,625,2,용강초등학교
2626,625,2,서울디자인고등학교
2626,625,2,염리동치안센터
2626,625,2,염리동주민센터
2626,625,2,상록아파트
2626,625,2,삼성아파트
2626,625,2,"서울여중,고등학교"
2626,625,3,염리초등학교
2626,625,3,중앙하이츠
